transaction_date,operator_name,transaction_type,transaction_amount,customer_age,customer_gender,customer_location,service_plan,data_usage_(mb),call_duration_(min),sms_sent,internet_package,transaction_status
2023-09-29 20:40:39,Airtel,Airtime Purchase,5046.0,30.0,female,Maiduguri,Postpaid,1838.75,13.0,15.0,Daily,Pending
2024-05-25 07:10:55,Airtel,Data Purchase,2665.57,60.0,female,Abeokuta,Prepaid,3644.87,207.6,22.0,Daily,Completed
2024-04-13 02:01:08,MTN,Bill Payment,3531.15,36.0,female,Abeokuta,Postpaid,2137.28,225.0,48.0,Weekly,Pending
2021-09-03 03:05:16,MTN,Airtime Purchase,7736.76,58.0,male,Kano,Prepaid,399.2,8.0,94.0,Daily,Completed
2023-11-28 05:39:01,Airtel,Bill Payment,19903.4,50.0,other,Akure,Prepaid,3029.0,226.77,80.0,Daily,Completed
2000-07-24 04:43:38,MTN,Bill Payment,9365.58,46.0,male,Akure,Postpaid,2171.38,267.6,30.0,Daily,Completed
2023-10-23 12:22:30,Airtel,Data Purchase,4618.0,44.0,male,Akure,Postpaid,453.7,159.57,39.0,Daily,Pending
2024-07-09 17:29:35,MTN,Airtime Purchase,14222.57,53.0,female,Sokoto,Postpaid,4379.84,142.82,14.0,Daily,Pending
2023-10-30 07:41:12,Airtel,Data Purchase,12722.8,68.0,male,Osogbo,Postpaid,1599.5,49.32,12.0,Daily,Completed
2024-07-24 10:02:16,Glo,Bill Payment,4284.18,70.0,other,Aba,Prepaid,1402.88,66.78,62.0,Weekly,Completed
2023-09-22 10:59:43,MTN,Airtime Purchase,3041.3,28.0,female,Minna,Prepaid,3723.9,266.34,35.0,Monthly,Completed
2013-05-07 20:21:35,MTN,Airtime Purchase,8635.0,28.0,male,Zaria,Postpaid,1709.0,159.08,47.0,Weekly,Pending
2023-09-11 18:46:04,Glo,Bill Payment,1573.0,57.0,female,Warri,Postpaid,424.48,182.5,55.0,Weekly,Failed
1982-04-04 00:40:49,MTN,Data Purchase,15638.0,40.0,male,Zaria,Postpaid,3.6,98.0,82.0,Monthly,Pending
2024-04-16 01:00:14,Airtel,Bill Payment,8772.85,39.0,male,Port Harcourt,Postpaid,3592.85,260.6,42.0,Weekly,Failed
2024-07-03 12:07:07,MTN,Data Purchase,15493.0,47.0,other,Asaba,Prepaid,3305.19,108.54,28.0,Weekly,Failed
2023-10-23 02:41:06,Glo,Airtime Purchase,19736.22,65.0,female,Minna,Prepaid,3026.0,155.67,8.0,Monthly,Pending
2024-02-29 15:50:34,9mobile,Airtime Purchase,12522.1,52.0,female,Minna,Postpaid,2230.36,114.6,26.0,Monthly,Pending
2023-11-25 04:09:26,Glo,Airtime Purchase,13823.45,69.0,male,Asaba,Postpaid,3043.7,204.0,92.0,Monthly,Completed
2024-07-15 22:55:12,MTN,Bill Payment,2341.0,48.0,male,Ibadan,Postpaid,3435.0,144.95,90.0,Monthly,Pending
2023-10-11 22:49:31,Airtel,Airtime Purchase,2865.0,63.0,male,Maiduguri,Prepaid,3790.76,109.75,6.0,Monthly,Pending
2024-02-24 02:55:29,Airtel,Airtime Purchase,5390.0,57.0,female,Maiduguri,Prepaid,1801.3,132.3,53.0,Daily,Failed
2023-11-25 14:43:45,9mobile,Data Purchase,240.0,63.0,male,Akure,Postpaid,1884.72,94.0,35.0,Daily,Pending
2023-09-15 21:47:15,Airtel,Bill Payment,14480.2,55.0,other,Asaba,Prepaid,3324.1,103.0,21.0,Weekly,Completed
2023-12-27 16:42:12,Glo,Data Purchase,4151.2,65.0,female,Lagos,Postpaid,2561.0,85.23,42.0,Daily,Failed
2023-12-11 20:58:17,MTN,Airtime Purchase,4304.5,36.0,male,Warri,Prepaid,2123.7,272.52,4.0,Daily,Failed
2024-01-19 02:52:10,MTN,Data Purchase,9832.8,54.0,male,Maiduguri,Prepaid,3959.62,203.38,72.0,Weekly,Failed
2024-03-11 21:45:58,9mobile,Airtime Purchase,14629.36,60.0,female,Abuja,Postpaid,3616.0,215.8,75.0,Monthly,Failed
2024-02-14 04:18:22,9mobile,Airtime Purchase,8884.02,58.0,male,Calabar,Postpaid,4535.86,120.0,87.0,Daily,Completed
1988-02-27 05:49:23,MTN,Data Purchase,5803.88,28.0,male,Minna,Postpaid,2384.0,201.8,7.0,Monthly,Completed
2024-07-21 12:31:44,Airtel,Airtime Purchase,12580.82,34.0,other,Uyo,Postpaid,905.88,75.0,82.0,Daily,Failed
2021-09-16 02:42:18,9mobile,Bill Payment,15322.13,58.0,female,Sokoto,Prepaid,599.4,197.0,93.0,Monthly,Completed
2023-09-22 00:08:17,Airtel,Data Purchase,478.73,26.0,male,Warri,Postpaid,1231.0,53.01,40.0,Weekly,Failed
1997-02-18 02:20:24,9mobile,Airtime Purchase,19491.18,19.0,other,Kano,Prepaid,2753.0,59.0,61.0,Monthly,Failed
2024-01-01 16:05:32,Glo,Bill Payment,17047.0,21.0,male,Maiduguri,Postpaid,3797.08,8.43,68.0,Daily,Completed
1973-11-05 04:59:10,Glo,Bill Payment,15295.71,22.0,female,Ilorin,Prepaid,3711.28,112.0,84.0,Daily,Completed
2023-10-11 08:46:16,9mobile,Airtime Purchase,3763.18,68.0,male,Asaba,Prepaid,2461.1,150.75,93.0,Weekly,Pending
2023-11-05 01:46:39,Glo,Airtime Purchase,19808.2,30.0,female,Benin City,Postpaid,4814.01,248.0,74.0,Weekly,Completed
2024-07-01 13:11:35,Glo,Bill Payment,7095.73,55.0,female,Warri,Postpaid,4435.13,288.0,34.0,Weekly,Completed
2024-01-30 03:13:36,Glo,Airtime Purchase,17161.9,21.0,male,Benin City,Postpaid,807.5,72.26,61.0,Daily,Completed
2024-02-24 23:23:12,Glo,Bill Payment,10258.0,63.0,male,Awka,Prepaid,1377.31,144.78,50.0,Daily,Pending
2024-05-09 14:18:52,Glo,Data Purchase,2303.4,33.0,female,Kaduna,Prepaid,1200.0,140.0,87.0,Weekly,Completed
2024-05-28 20:34:03,Airtel,Data Purchase,14767.4,33.0,male,Kano,Postpaid,1227.56,31.4,94.0,Daily,Failed
2023-08-20 12:13:38,MTN,Airtime Purchase,5197.41,45.0,male,Awka,Postpaid,1586.0,127.0,10.0,Daily,Completed
2024-06-20 05:55:46,Glo,Bill Payment,14982.76,24.0,female,Makurdi,Postpaid,4869.9,92.7,28.0,Monthly,Pending
2023-11-04 09:28:14,Airtel,Airtime Purchase,15831.76,42.0,male,Owerri,Postpaid,3508.33,76.1,69.0,Weekly,Completed
2021-12-23 08:11:10,Glo,Airtime Purchase,6294.84,44.0,female,Enugu,Postpaid,445.79,15.1,48.0,Weekly,Failed
2024-06-28 18:09:32,9mobile,Data Purchase,7967.23,35.0,other,Benin City,Postpaid,2780.24,177.0,46.0,Daily,Failed
2012-02-15 19:19:57,Glo,Airtime Purchase,19937.0,35.0,male,Port Harcourt,Postpaid,3256.7,66.0,62.0,Weekly,Pending
2024-02-01 12:59:21,Glo,Airtime Purchase,7553.37,66.0,female,Calabar,Postpaid,3638.0,52.5,33.0,Daily,Pending
2023-10-13 14:20:08,9mobile,Data Purchase,16984.09,54.0,other,Osogbo,Postpaid,2579.5,77.24,48.0,Monthly,Completed
2024-02-17 12:04:11,Glo,Airtime Purchase,5325.85,34.0,female,Lagos,Prepaid,3867.04,259.04,7.0,Daily,Completed
2023-08-21 20:30:41,Airtel,Data Purchase,1535.0,44.0,female,Ibadan,Postpaid,1050.71,8.0,12.0,Monthly,Pending
2010-01-19 10:25:43,MTN,Airtime Purchase,17069.6,36.0,female,Akure,Postpaid,4104.38,4.01,45.0,Daily,Failed
2024-02-18 08:10:37,Glo,Bill Payment,10417.42,40.0,female,Awka,Postpaid,2038.77,88.7,10.0,Weekly,Failed
2024-07-24 13:48:16,Glo,Bill Payment,11967.16,54.0,female,Minna,Prepaid,1152.0,296.9,88.0,Daily,Pending
2023-09-29 02:32:51,Airtel,Bill Payment,16985.5,26.0,female,Aba,Postpaid,1625.48,264.0,43.0,Weekly,Pending
2024-06-22 14:49:50,9mobile,Airtime Purchase,15779.19,37.0,male,Owerri,Prepaid,3206.48,202.0,27.0,Monthly,Completed
2020-08-01 07:57:02,MTN,Airtime Purchase,18425.3,20.0,female,Ilorin,Prepaid,4874.4,75.45,71.0,Daily,Failed
2024-02-19 12:28:58,Airtel,Bill Payment,9202.83,67.0,male,Abeokuta,Postpaid,2332.37,168.59,45.0,Weekly,Pending
2024-04-13 14:04:32,Airtel,Airtime Purchase,8116.7,41.0,male,Benin City,Prepaid,4359.69,106.15,88.0,Monthly,Pending
2023-08-18 09:27:05,Glo,Bill Payment,7536.9,67.0,female,Port Harcourt,Postpaid,2098.53,275.0,12.0,Monthly,Failed
2024-07-22 22:03:10,MTN,Bill Payment,5447.5,46.0,male,Minna,Prepaid,4756.0,216.21,57.0,Monthly,Failed
2023-08-31 20:37:40,Glo,Airtime Purchase,10555.0,57.0,other,Lagos,Postpaid,1797.3,92.26,30.0,Daily,Failed
2024-07-27 07:08:57,Airtel,Airtime Purchase,15311.96,52.0,female,Akure,Prepaid,4769.0,93.84,100.0,Monthly,Failed
2023-12-27 22:50:54,Glo,Bill Payment,16140.84,28.0,other,Abuja,Postpaid,443.66,292.0,45.0,Daily,Completed
2023-10-20 00:24:40,9mobile,Data Purchase,11711.0,54.0,other,Enugu,Postpaid,4941.3,201.0,63.0,Monthly,Pending
2024-07-18 07:13:21,9mobile,Data Purchase,3702.28,18.0,female,Zaria,Prepaid,3261.53,248.6,42.0,Daily,Pending
1976-12-11 15:04:40,9mobile,Bill Payment,12544.16,21.0,male,Gombe,Postpaid,172.0,135.69,68.0,Monthly,Completed
2023-08-15 04:56:12,Glo,Data Purchase,19618.2,31.0,female,Oyo,Postpaid,4766.9,35.0,14.0,Weekly,Completed
2010-07-25 15:51:19,9mobile,Data Purchase,15430.4,62.0,female,Maiduguri,Prepaid,2802.62,127.0,39.0,Weekly,Completed
2024-05-05 21:23:23,MTN,Bill Payment,3893.0,30.0,male,Owerri,Prepaid,1462.6,73.0,79.0,Daily,Failed
2024-02-09 04:07:39,Airtel,Airtime Purchase,4949.27,25.0,male,Aba,Postpaid,129.59,202.2,66.0,Daily,Failed
2002-03-28 15:05:32,Airtel,Airtime Purchase,13745.0,55.0,other,Akure,Prepaid,469.8,285.32,1.0,Monthly,Failed
2024-05-20 06:58:00,9mobile,Data Purchase,10560.6,49.0,male,Ibadan,Prepaid,4446.96,97.87,52.0,Daily,Completed
2024-02-04 06:20:20,Glo,Airtime Purchase,11520.62,39.0,male,Aba,Postpaid,3222.72,264.0,32.0,Daily,Completed
2023-09-17 07:23:18,9mobile,Airtime Purchase,3462.5,20.0,male,Sokoto,Postpaid,1587.0,200.8,78.0,Daily,Pending
2022-07-10 17:00:59,Glo,Airtime Purchase,9003.07,24.0,other,Aba,Prepaid,1921.6,239.74,30.0,Weekly,Failed
2024-02-02 01:04:07,9mobile,Airtime Purchase,2916.21,43.0,female,Sokoto,Postpaid,1449.39,272.84,95.0,Monthly,Pending
2015-11-06 22:07:20,Airtel,Bill Payment,15228.07,48.0,female,Abuja,Prepaid,3920.06,81.07,88.0,Monthly,Failed
1989-08-04 12:40:57,Glo,Airtime Purchase,4706.41,62.0,female,Kano,Prepaid,4108.0,176.99,58.0,Monthly,Completed
2016-03-07 20:10:17,Glo,Data Purchase,7198.21,36.0,female,Ibadan,Prepaid,1274.0,271.1,83.0,Weekly,Completed
2024-02-19 19:42:20,MTN,Bill Payment,2866.69,22.0,male,Benin City,Prepaid,3510.91,217.0,68.0,Daily,Pending
2024-01-27 23:18:13,Glo,Data Purchase,17477.99,58.0,male,Enugu,Postpaid,3716.78,56.0,35.0,Weekly,Completed
2024-06-10 07:48:58,9mobile,Airtime Purchase,14851.1,64.0,female,Makurdi,Prepaid,3340.0,29.0,83.0,Weekly,Pending
2024-04-16 12:12:00,Glo,Airtime Purchase,3816.49,58.0,female,Minna,Postpaid,1184.43,134.58,73.0,Daily,Completed
2020-08-09 23:07:29,Airtel,Airtime Purchase,4583.64,65.0,male,Enugu,Postpaid,2760.0,257.88,26.0,Daily,Completed
2024-05-05 17:41:42,9mobile,Data Purchase,7596.9,68.0,female,Onitsha,Prepaid,1476.15,144.27,76.0,Monthly,Failed
2024-05-20 22:36:56,9mobile,Bill Payment,7031.17,18.0,other,Warri,Prepaid,3827.85,290.07,78.0,Daily,Failed
2023-11-10 03:39:42,Airtel,Data Purchase,8154.56,46.0,male,Calabar,Prepaid,462.0,105.7,17.0,Weekly,Failed
2024-05-10 23:36:33,9mobile,Bill Payment,5476.08,49.0,female,Jalingo,Postpaid,2570.88,179.86,88.0,Weekly,Pending
2023-09-27 09:29:15,MTN,Airtime Purchase,643.39,42.0,male,Akure,Postpaid,3478.8,78.77,72.0,Monthly,Pending
2024-01-09 01:00:14,MTN,Airtime Purchase,11383.2,54.0,male,Kano,Prepaid,920.0,23.8,70.0,Daily,Pending
2023-10-17 02:15:24,Glo,Airtime Purchase,426.93,55.0,male,Minna,Prepaid,1725.19,180.0,58.0,Daily,Pending
2023-09-03 06:10:43,9mobile,Data Purchase,4826.84,34.0,other,Port Harcourt,Prepaid,3856.7,94.42,48.0,Weekly,Failed
2024-07-28 03:45:56,Glo,Data Purchase,8667.23,63.0,other,Warri,Prepaid,1677.3,262.98,100.0,Weekly,Failed
2023-09-03 14:41:58,9mobile,Data Purchase,6292.0,54.0,female,Jos,Prepaid,4555.72,29.0,6.0,Monthly,Pending
2023-12-28 18:43:06,Airtel,Bill Payment,17699.64,27.0,male,Calabar,Postpaid,4345.59,100.75,68.0,Daily,Pending
2023-09-17 10:29:13,MTN,Airtime Purchase,6624.0,21.0,other,Kano,Prepaid,717.86,44.94,39.0,Daily,Failed
2023-12-07 18:27:09,Airtel,Bill Payment,241.73,21.0,female,Calabar,Prepaid,3644.95,275.0,1.0,Weekly,Failed
2023-12-25 05:48:46,Glo,Data Purchase,13350.0,33.0,other,Minna,Postpaid,4698.12,221.56,82.0,Monthly,Pending
2023-09-05 06:19:26,9mobile,Bill Payment,3496.0,39.0,other,Enugu,Postpaid,4596.35,114.24,11.0,Monthly,Completed
2023-11-02 18:11:53,Glo,Airtime Purchase,16694.15,44.0,other,Asaba,Prepaid,1891.24,287.23,73.0,Weekly,Failed
2023-09-14 04:35:59,Airtel,Data Purchase,11369.8,58.0,male,Asaba,Prepaid,1587.55,213.0,26.0,Monthly,Pending
2024-07-08 08:02:18,9mobile,Bill Payment,5875.65,38.0,female,Warri,Postpaid,4657.0,109.7,78.0,Monthly,Completed
2024-04-07 20:49:44,Airtel,Data Purchase,19253.66,42.0,other,Abuja,Prepaid,634.03,88.0,82.0,Weekly,Completed
2023-08-09 20:17:41,MTN,Bill Payment,15606.95,48.0,female,Awka,Postpaid,4704.6,65.71,86.0,Weekly,Failed
1970-06-05 01:18:27,Airtel,Bill Payment,19737.78,41.0,female,Benin City,Prepaid,3487.27,71.34,79.0,Weekly,Completed
2014-02-21 12:48:20,9mobile,Airtime Purchase,9330.44,31.0,female,Benin City,Prepaid,4110.65,299.56,61.0,Monthly,Failed
2024-03-06 03:28:03,Glo,Data Purchase,8376.0,69.0,female,Minna,Postpaid,313.14,126.0,49.0,Weekly,Pending
2024-07-22 10:24:33,Glo,Data Purchase,7894.97,45.0,other,Akure,Prepaid,1875.37,44.0,16.0,Weekly,Pending
2024-06-28 06:49:39,9mobile,Data Purchase,8709.0,26.0,male,Zaria,Prepaid,4286.0,148.0,47.0,Weekly,Pending
2023-09-11 07:47:05,Glo,Bill Payment,11908.0,27.0,male,Kaduna,Postpaid,2622.75,195.28,56.0,Daily,Pending
2024-04-05 09:48:59,9mobile,Bill Payment,18829.73,55.0,female,Sokoto,Postpaid,2565.0,18.99,52.0,Weekly,Failed
2024-01-03 07:25:41,MTN,Bill Payment,9783.3,32.0,male,Enugu,Postpaid,756.72,15.52,95.0,Weekly,Completed
2024-06-08 22:10:42,MTN,Data Purchase,3711.4,18.0,male,Zaria,Prepaid,1995.42,75.28,12.0,Daily,Pending
2023-10-10 15:43:10,Glo,Airtime Purchase,8451.15,27.0,other,Ilorin,Prepaid,39.87,95.3,74.0,Daily,Completed
2023-12-12 19:00:49,Airtel,Bill Payment,16676.93,31.0,male,Jos,Prepaid,1374.4,119.39,50.0,Monthly,Pending
2024-02-23 18:00:42,MTN,Data Purchase,15274.4,27.0,female,Aba,Prepaid,1834.9,94.97,32.0,Daily,Failed
2023-11-17 17:10:05,Airtel,Bill Payment,9584.0,47.0,male,Osogbo,Prepaid,434.0,127.02,42.0,Monthly,Pending
2024-07-03 15:17:06,Glo,Airtime Purchase,18808.0,68.0,male,Gombe,Postpaid,4210.38,235.69,60.0,Daily,Failed
2024-02-03 18:47:09,Glo,Data Purchase,7784.64,19.0,female,Port Harcourt,Prepaid,3753.01,109.54,57.0,Monthly,Completed
2023-09-08 07:52:39,9mobile,Data Purchase,13026.8,51.0,female,Jalingo,Prepaid,2572.1,76.2,81.0,Weekly,Pending
2024-04-07 07:39:14,Glo,Airtime Purchase,12770.81,36.0,male,Minna,Postpaid,191.0,291.69,38.0,Daily,Completed
1983-05-01 18:32:50,Airtel,Data Purchase,11658.0,25.0,male,Calabar,Postpaid,422.91,166.4,14.0,Weekly,Pending
2023-11-09 04:33:23,Airtel,Data Purchase,10673.11,33.0,female,Asaba,Postpaid,1141.0,89.86,92.0,Weekly,Pending
2023-12-18 07:18:25,9mobile,Data Purchase,3425.1,38.0,female,Makurdi,Prepaid,1481.56,172.27,81.0,Monthly,Failed
1978-02-17 01:04:54,MTN,Airtime Purchase,7260.0,40.0,male,Uyo,Prepaid,4032.5,137.98,28.0,Weekly,Pending
2024-07-22 01:26:33,Glo,Bill Payment,14024.0,56.0,other,Asaba,Postpaid,3889.0,93.8,59.0,Daily,Failed
2024-02-28 06:53:13,Airtel,Airtime Purchase,5073.86,60.0,other,Onitsha,Prepaid,1785.0,30.0,4.0,Daily,Failed
2024-03-01 23:03:54,MTN,Data Purchase,7926.0,69.0,male,Owerri,Postpaid,3068.31,297.26,0.0,Monthly,Pending
2024-06-28 08:03:06,9mobile,Data Purchase,2893.42,44.0,female,Sokoto,Postpaid,413.83,37.18,40.0,Weekly,Failed
2024-06-21 00:29:30,9mobile,Data Purchase,12084.0,21.0,female,Kaduna,Postpaid,402.0,140.37,74.0,Weekly,Completed
2024-01-09 07:31:59,9mobile,Data Purchase,1001.0,33.0,male,Benin City,Postpaid,1420.57,145.0,87.0,Daily,Completed
2024-04-08 13:47:11,Glo,Data Purchase,725.0,64.0,male,Osogbo,Postpaid,3158.0,286.59,14.0,Monthly,Failed
1985-04-24 22:35:03,9mobile,Bill Payment,7760.32,63.0,other,Bauchi,Prepaid,4559.55,107.49,69.0,Daily,Completed
2023-08-09 13:51:06,Airtel,Airtime Purchase,8130.71,45.0,other,Benin City,Prepaid,4789.5,45.0,26.0,Monthly,Pending
2024-06-02 09:46:15,Airtel,Airtime Purchase,3623.9,69.0,female,Calabar,Prepaid,2920.3,189.0,74.0,Weekly,Completed
2024-01-19 18:16:59,MTN,Bill Payment,7318.3,57.0,female,Jalingo,Prepaid,1479.47,98.9,11.0,Monthly,Failed
1991-12-07 06:06:53,9mobile,Bill Payment,1756.0,36.0,male,Bauchi,Prepaid,3051.2,196.0,65.0,Weekly,Failed
1988-11-18 23:49:52,MTN,Airtime Purchase,2747.4,44.0,male,Minna,Postpaid,268.69,128.36,39.0,Weekly,Failed
2024-03-15 21:49:16,Airtel,Bill Payment,13630.6,47.0,female,Kano,Postpaid,3868.0,135.82,46.0,Monthly,Failed
2013-11-10 19:58:48,9mobile,Bill Payment,3000.2,50.0,male,Benin City,Prepaid,338.22,300.0,33.0,Monthly,Failed
2023-09-23 08:56:06,Airtel,Bill Payment,15501.0,60.0,female,Calabar,Postpaid,4004.1,35.33,92.0,Weekly,Completed
2024-03-26 13:50:36,Glo,Data Purchase,15179.3,69.0,female,Owerri,Postpaid,4438.3,56.35,32.0,Daily,Pending
2024-03-15 10:17:20,MTN,Bill Payment,3559.0,31.0,male,Sokoto,Prepaid,222.03,65.83,54.0,Daily,Failed
2023-11-24 18:05:04,Glo,Data Purchase,5694.6,67.0,male,Owerri,Postpaid,1584.27,5.82,88.0,Weekly,Completed
2024-03-13 18:08:20,9mobile,Airtime Purchase,12569.8,19.0,male,Sokoto,Prepaid,1804.7,66.22,20.0,Daily,Completed
2024-01-29 23:24:57,MTN,Bill Payment,12754.16,22.0,other,Lagos,Prepaid,4896.0,209.1,42.0,Daily,Pending
2024-07-18 01:41:16,Airtel,Bill Payment,9835.23,27.0,male,Abeokuta,Prepaid,2305.8,211.0,56.0,Weekly,Pending
2024-07-18 17:06:36,Airtel,Data Purchase,9990.0,69.0,male,Akure,Prepaid,2938.4,246.57,59.0,Weekly,Completed
2023-10-08 23:40:12,9mobile,Data Purchase,13205.0,58.0,male,Enugu,Postpaid,1430.0,279.69,100.0,Monthly,Failed
1992-10-31 07:04:39,Airtel,Airtime Purchase,18761.2,69.0,female,Akure,Prepaid,2001.98,126.75,54.0,Monthly,Failed
2023-08-23 10:33:55,Glo,Airtime Purchase,226.52,64.0,other,Jalingo,Postpaid,3571.9,117.0,89.0,Monthly,Failed
2024-02-01 11:27:14,MTN,Airtime Purchase,1255.2,66.0,male,Makurdi,Postpaid,4856.0,141.0,94.0,Daily,Completed
2024-02-27 01:53:46,MTN,Data Purchase,6686.77,64.0,female,Port Harcourt,Prepaid,934.54,82.0,86.0,Weekly,Completed
2024-06-06 12:07:36,Glo,Airtime Purchase,15678.08,67.0,male,Jalingo,Postpaid,932.2,299.82,33.0,Daily,Failed
2023-09-16 04:05:26,Glo,Data Purchase,17114.0,51.0,other,Makurdi,Prepaid,2741.57,246.09,14.0,Daily,Pending
2023-08-06 07:49:59,Glo,Airtime Purchase,10250.0,21.0,other,Jos,Postpaid,143.5,236.32,18.0,Daily,Failed
2024-05-30 22:53:54,MTN,Bill Payment,11182.0,41.0,male,Jos,Postpaid,264.28,201.57,98.0,Weekly,Failed
2023-08-30 16:41:54,9mobile,Data Purchase,19122.35,56.0,male,Abuja,Prepaid,336.3,118.9,51.0,Daily,Pending
2024-01-08 12:06:01,9mobile,Data Purchase,12546.85,69.0,female,Ilorin,Prepaid,4177.04,242.3,68.0,Weekly,Pending
1970-08-19 18:34:49,Airtel,Airtime Purchase,4931.4,25.0,female,Awka,Postpaid,937.7,158.0,25.0,Daily,Completed
2024-07-26 06:45:30,MTN,Data Purchase,16300.2,56.0,female,Awka,Prepaid,3529.23,91.0,54.0,Weekly,Failed
2024-06-26 05:54:08,Airtel,Airtime Purchase,9946.71,48.0,female,Warri,Prepaid,703.0,149.26,62.0,Daily,Failed
2023-08-05 08:52:15,Airtel,Airtime Purchase,13421.4,58.0,male,Maiduguri,Prepaid,4746.19,181.0,60.0,Monthly,Completed
2023-09-29 08:03:36,9mobile,Data Purchase,6990.11,38.0,female,Benin City,Postpaid,3035.15,276.18,31.0,Daily,Pending
2024-03-22 22:34:11,Airtel,Bill Payment,7784.5,28.0,female,Owerri,Postpaid,3048.0,2.21,98.0,Monthly,Completed
1985-08-20 18:17:15,Glo,Airtime Purchase,425.0,19.0,male,Aba,Postpaid,2784.19,216.5,32.0,Weekly,Completed
2024-01-27 04:13:20,MTN,Bill Payment,12858.62,53.0,male,Awka,Prepaid,995.42,168.0,52.0,Daily,Failed
2024-07-09 21:10:24,MTN,Data Purchase,1608.14,64.0,other,Minna,Postpaid,4406.0,278.7,75.0,Monthly,Pending
2023-11-29 18:56:11,Airtel,Airtime Purchase,15186.0,69.0,female,Maiduguri,Prepaid,2565.9,125.0,87.0,Monthly,Completed
2023-10-20 18:44:49,9mobile,Airtime Purchase,19664.3,53.0,male,Jalingo,Prepaid,3403.69,41.53,32.0,Daily,Completed
2023-10-11 20:48:33,Airtel,Bill Payment,2623.0,63.0,male,Bauchi,Prepaid,3658.0,298.68,15.0,Daily,Pending
2024-05-28 10:20:25,MTN,Airtime Purchase,11307.29,56.0,female,Ilorin,Prepaid,2016.0,282.29,50.0,Daily,Completed
2009-07-17 20:23:51,Airtel,Bill Payment,10724.0,47.0,female,Bauchi,Prepaid,4513.0,192.0,72.0,Weekly,Completed
2024-06-20 18:46:34,Glo,Bill Payment,11030.8,63.0,female,Maiduguri,Prepaid,1471.0,265.97,80.0,Daily,Failed
2023-08-05 00:58:41,9mobile,Airtime Purchase,15872.76,24.0,male,Kaduna,Prepaid,14.0,211.3,11.0,Weekly,Pending
2024-07-30 17:01:41,9mobile,Bill Payment,14771.7,46.0,male,Ilorin,Prepaid,3197.15,44.1,66.0,Weekly,Completed
2008-04-18 06:48:31,9mobile,Bill Payment,7509.7,40.0,female,Owerri,Prepaid,2212.0,223.6,80.0,Monthly,Failed
2023-12-12 12:03:54,MTN,Bill Payment,7465.0,67.0,male,Uyo,Prepaid,741.5,205.4,2.0,Daily,Pending
2023-11-10 18:21:43,Glo,Airtime Purchase,17013.57,67.0,male,Abuja,Postpaid,3160.7,230.8,75.0,Daily,Failed
1990-10-01 01:39:50,Airtel,Airtime Purchase,4244.0,27.0,male,Lagos,Postpaid,132.63,235.1,35.0,Daily,Failed
2024-01-14 09:12:51,9mobile,Airtime Purchase,15916.06,67.0,male,Osogbo,Prepaid,1515.16,9.4,28.0,Weekly,Completed
1976-04-12 17:19:09,Airtel,Airtime Purchase,18635.5,20.0,male,Ibadan,Prepaid,2777.5,179.0,4.0,Daily,Completed
1988-11-26 01:45:47,Glo,Bill Payment,7626.0,35.0,female,Minna,Postpaid,396.0,90.24,21.0,Monthly,Failed
2024-06-04 22:48:17,MTN,Airtime Purchase,18992.0,27.0,male,Makurdi,Prepaid,162.0,165.0,37.0,Daily,Completed
2024-01-26 10:53:30,MTN,Data Purchase,13270.41,60.0,other,Ilorin,Prepaid,1185.03,217.7,32.0,Weekly,Completed
2023-09-08 05:29:43,Airtel,Data Purchase,7434.0,39.0,female,Abuja,Postpaid,2153.56,292.45,79.0,Weekly,Completed
2024-01-26 05:09:26,9mobile,Data Purchase,5243.6,64.0,other,Sokoto,Prepaid,3689.5,154.14,68.0,Weekly,Pending
2024-04-28 20:49:05,Airtel,Bill Payment,3388.0,59.0,male,Maiduguri,Prepaid,584.9,168.8,89.0,Weekly,Completed
2023-08-26 21:18:44,9mobile,Bill Payment,10080.04,19.0,other,Onitsha,Prepaid,537.12,69.0,65.0,Weekly,Failed
2024-05-29 20:34:19,Airtel,Airtime Purchase,3955.0,53.0,male,Abeokuta,Postpaid,3466.26,152.38,62.0,Monthly,Failed
2024-04-30 23:39:34,Glo,Airtime Purchase,10799.6,50.0,male,Bauchi,Postpaid,1592.0,165.7,56.0,Weekly,Completed
2023-12-21 18:49:04,Glo,Data Purchase,7690.3,26.0,male,Onitsha,Prepaid,3020.0,290.0,8.0,Weekly,Failed
2023-09-10 13:45:52,Airtel,Data Purchase,15407.64,49.0,female,Jos,Prepaid,145.6,100.3,67.0,Monthly,Failed
2024-01-19 10:15:30,Airtel,Airtime Purchase,17598.0,55.0,male,Owerri,Postpaid,2113.5,277.05,91.0,Daily,Completed
1995-10-15 14:16:45,Airtel,Data Purchase,13684.58,41.0,male,Awka,Prepaid,958.58,126.4,41.0,Daily,Pending
2024-04-15 18:21:19,9mobile,Airtime Purchase,17167.8,66.0,female,Uyo,Postpaid,2118.0,113.9,1.0,Weekly,Pending
2023-12-29 10:38:29,Airtel,Data Purchase,14770.47,48.0,male,Jos,Prepaid,2205.57,213.39,86.0,Monthly,Pending
1980-01-14 12:13:41,Airtel,Bill Payment,19633.8,28.0,female,Lagos,Postpaid,3125.6,141.39,22.0,Monthly,Pending
2024-06-12 22:01:04,9mobile,Airtime Purchase,15473.0,23.0,other,Bauchi,Prepaid,3736.28,294.0,27.0,Monthly,Failed
